"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Heights","High","4","R_3JzngGW2vsHAk6Y",15,30,59,36,50,36
"Heights","High","4","R_3KryTuJmKTxXjim",3,16,86,77,60,23
"Heights","High","4","R_3lxMuyrbG1ewg89",30,91,91,100,92,0
"Heights","High","4","R_3LZJrZemGbYtmAq",0,10,13,100,23,0
"Heights","High","4","R_3NU2EbrCDhYOSw4",58,76,86,86,70,41
"Heights","High","4","R_3NUHkQ7u6Z7U5So",0,20,30,81,25,40
"Heights","High","4","R_3oGZtyQH6L4kqUw",8,60,31,31,48,0
"Heights","High","4","R_3oKQvyXwd8LBwRD",0,30,65,75,40,45
"Heights","High","4","R_3q7kYa381PtmyA3",15,25,64,82,45,14
"Heights","High","4","R_3QPBTjd1B8cWwVs",93,93,91,4,100,85
"Heights","High","4","R_3qvt4ofeIEPVi6Z",1,0,85,100,10,74
"Heights","High","4","R_3s16evth0kO1gOG",30,45,85,85,75,15
"Heights","High","4","R_5irlwFbumPPxDqN",0,40,70,65,35,0
"Heights","High","4","R_5vEde5bpfRcBUSR",40,90,70,60,85,24
"Heights","High","4","R_88QBxtZzthDPw5P",66,71,68,86,51,54
"Heights","High","4","R_8lhMbAAmhPTH3KV",64,60,86,100,97,3
"Heights","High","4","R_9z6o3XhybVZnDJD",84,99,82,97,96,85
"Heights","High","4","R_A1ynaFImvOIYIyl",5,14,85,76,59,13
"Heights","High","4","R_agu43adP9dmW1Ut",9,10,68,80,19,29
"Heights","High","4","R_aViQ4qyGf4ZfmLf",0,0,100,100,50,40
"Heights","High","4","R_cT3eteh2G55FPjj",5,8,82,78,18,43
"Heights","High","4","R_cYkozB2WqZbxvi1",40,40,80,70,70,20
"Heights","High","4","R_DAf4S53mLTGDwQ1",7,23,67,67,37,34
"Heights","High","4","R_DSLgkEtvD3Fa10Z",80,80,70,80,40,70
"Heights","High","4","R_eIJhGp1TZkpiVdn",30,70,70,92,30,41
"Heights","High","4","R_eLL4wseyOFuox5D",67,70,80,36,75,68
"Heights","High","4","R_pawByuUlC7Ye2AN",2,0,100,100,73,28
"Heights","High","4","R_pMBnK60HOxcmyZz",10,5,40,75,9,55
"Heights","High","4","R_po8MWys5eYyufip",59,31,0,84,0,48
"Heights","High","4","R_Qgjm9n7YBgShxYZ",19,1,10,73,4,58
"Heights","High","4","R_Rtu9vj81TcVzBDz",5,5,87,67,25,65
"Heights","High","4","R_RXEHPs8tYQNbHJn",25,35,83,65,93,38
"Heights","High","4","R_tECZC6S2PedhmA9",78,71,85,19,30,7
"Heights","High","4","R_TnMHq0KaIVlKfqp",0,0,100,100,87,0
"Heights","High","4","R_TorWoeGEL3lNlbX",29,24,73,61,44,45
"Heights","High","4","R_un9FpuYuTNHwtj3",8,19,18,25,1,41
"Heights","High","4","R_WDrPZnYCUoeSmR3",9,0,15,17,11,11
"Heights","High","4","R_wRyJJImGxzrwl69",9,10,76,92,40,14
"Heights","High","4","R_wYklq5dyUKrTpfz",40,100,100,100,100,0
"Heights","High","4","R_XIlOj977r0FkBj3",12,10,0,50,0,60
"Heights","High","4","R_Y9zteRJA0ZIyZ5D",61,67,83,88,77,0
"Heights","High","4","R_ywJ22mo2kwiNbYl",77,83,93,78,87,1
"Heights","High","4","R_z0WWV95k7LQI9z3",79,76,82,86,78,85
"Heights","High","5","R_0lFJxz1l9GCqPLz",63,68,91,87,76,14
"Heights","High","5","R_10HrOnbw2qcNAFb",96,89,89,86,82,93
"Heights","High","5","R_10q0sXSDxr6uiLQ",10,10,50,60,30,20
"Heights","High","5","R_12roVNyjptyqPX7",0,0,40,50,40,30
"Heights","High","5","R_1BQO7gJBnvyOfnX",60,60,88,72,73,23
"Heights","High","5","R_1dKwDU013ctZcWB",82,85,100,82,100,2
"Heights","High","5","R_1EYiSA7OuD5fcOR",100,100,100,100,100,0
"Heights","High","5","R_1FbU3BZ3c8TSv8Q",27,24,59,68,51,36
"Heights","High","5","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Heights","High","5","R_1JJ9v8kI1xLTIzk",0,3,100,100,60,90
"Heights","High","5","R_1k0jZkHgc2fuwrT",9,20,59,65,30,55
"Heights","High","5","R_1k1XfPdy5fGOgce",16,33,94,86,100,0
"Heights","High","5","R_1K83jaaIhmUroct",24,69,100,100,93,0
"Heights","High","5","R_1Lb4ufeIxRNJL6d",8,10,100,100,85,45
"Heights","High","5","R_1mRfeliyC362m9I",10,35,80,90,45,30
"Heights","High","5","R_1N8PfXN94lXsKqs",61,70,100,100,100,0
"Heights","High","5","R_1Ngm1dwb6b8gUCb",0,0,50,100,50,50
"Heights","High","5","R_1P5it599MB6JPGo",74,69,88,80,65,68
"Heights","High","5","R_1PcadSYfGf2PSUz",39,53,61,76,61,20
"Heights","High","5","R_1pXAJSjLxGuFnzr",10,82,75,82,70,21
"Heights","High","5","R_214D9q0Wz9CWOHY",59,91,100,100,100,1
"Heights","High","5","R_21oBrz58HPW2sJC",56,70,100,100,80,15
"Heights","High","5","R_22Pa4rdW2nUEzTP",8,5,40,91,11,40
"Heights","High","5","R_22Sqf4FjWJpyFvk",21,48,53,100,55,0
"Heights","High","5","R_24jBqyC3zOdJKHk",60,82,13,28,97,11
"Heights","High","5","R_27dPJ0iZtEvdYD4",10,10,15,25,15,35
"Heights","High","5","R_27QiJuaHb7aXJQ9",0,0,4,10,3,13
"Heights","High","5","R_28D2wkAUezhavew",9,44,77,87,52,20
"Heights","High","5","R_2BsbF9JRjRAUCrG",0,15,86,78,64,0
"Heights","High","5","R_2Bu4QGABXAR2XFn",36,25,56,65,57,25
"Heights","High","5","R_2bZUOiUOmzc5qJJ",35,41,82,67,66,7
"Heights","High","5","R_2cingKcm9OAuqlq",73,63,70,84,61,67
"Heights","High","5","R_2dmva03gx1Dfg5o",10,44,94,29,83,7
"Heights","High","5","R_2dQROrRA3MLkRKa",91,90,100,100,100,0
"Heights","High","5","R_2eUtv3tn0HBYOmQ",0,0,10,75,0,50
"Heights","High","5","R_2eVBKiWn6Yoa3R4",88,5,7,51,4,88
"Heights","High","5","R_2fJcBcUeDAkveeM",5,5,92,100,90,30
"Heights","High","5","R_2frkDhV2x6aNvWz",51,44,56,50,47,40
"Heights","High","5","R_2tsOekW5EXwGsGp",35,73,92,93,93,9
"Heights","High","5","R_2VQGraBOdDfD6kP",8,15,53,31,22,51
"Heights","High","5","R_2WMF35rtU0uBexM",56,61,63,64,60,36
"Heights","High","5","R_2YEvsxnrHnaedVc",61,68,95,93,88,9
"Heights","High","5","R_2ylbwil58S9Dg3g",0,3,82,100,55,2
"Heights","High","5","R_31dr2XpqS952AKV",0,0,100,83,21,12
"Heights","High","5","R_337PEDW01nxmrXn",86,85,84,83,80,80
"Heights","High","5","R_3eh7lS2Gn0YIGX8",62,69,79,83,71,29
"Heights","High","5","R_3EuNzDW57avhFal",37,25,54,50,74,0
"Heights","High","5","R_3EvhOmMQGHjxisJ",0,5,0,50,5,0
"Heights","High","5","R_3fld7tjf93fYznF",61,92,100,100,100,0
"Heights","High","5","R_3hauTph43RzeqC1",10,10,20,61,32,31
"Heights","High","5","R_3hllAS7v9Mr6KHa",38,86,100,100,100,0
"Heights","High","5","R_3hmCJ8nN5viaaPy",43,43,95,51,94,0
"Heights","High","5","R_3htesdLPiYClCA5",0,5,14,65,5,43
"Heights","High","5","R_3Huhrq1djTT4KdF",60,67,90,92,59,0
"Heights","High","5","R_3ixIFx3YVFn2phw",36,24,85,82,75,14
"Heights","High","5","R_3j3egpbCQ8AOaFH",40,20,100,100,90,0
"Heights","High","5","R_3JK8mhcVAhH1cYN",9,3,87,91,9,13
"Heights","High","5","R_3JzngGW2vsHAk6Y",15,20,62,32,53,32
"Heights","High","5","R_3KryTuJmKTxXjim",0,26,58,91,11,58
"Heights","High","5","R_3lxMuyrbG1ewg89",29,91,96,100,96,0
"Heights","High","5","R_3LZJrZemGbYtmAq",0,10,0,100,7,0
"Heights","High","5","R_3NU2EbrCDhYOSw4",37,70,100,100,100,0
"Heights","High","5","R_3NUHkQ7u6Z7U5So",20,15,35,94,25,30
"Heights","High","5","R_3oGZtyQH6L4kqUw",0,22,43,51,72,8
"Heights","High","5","R_3oKQvyXwd8LBwRD",50,45,75,80,65,20
"Heights","High","5","R_3q7kYa381PtmyA3",40,32,74,77,55,19
"Heights","High","5","R_3QPBTjd1B8cWwVs",88,99,79,2,91,61
"Heights","High","5","R_3qvt4ofeIEPVi6Z",1,1,82,86,6,54
"Heights","High","5","R_3s16evth0kO1gOG",45,65,94,70,90,6
"Heights","High","5","R_5irlwFbumPPxDqN",51,30,80,65,55,0
"Heights","High","5","R_5vEde5bpfRcBUSR",70,90,83,40,92,9
"Heights","High","5","R_88QBxtZzthDPw5P",78,78,79,80,73,26
"Heights","High","5","R_8lhMbAAmhPTH3KV",71,38,35,97,13,45
"Heights","High","5","R_9z6o3XhybVZnDJD",92,100,99,100,100,87
"Heights","High","5","R_A1ynaFImvOIYIyl",9,16,83,82,32,10
"Heights","High","5","R_agu43adP9dmW1Ut",5,10,31,73,29,31
"Heights","High","5","R_aViQ4qyGf4ZfmLf",0,0,100,100,70,30
"Heights","High","5","R_cT3eteh2G55FPjj",4,8,75,83,24,44
"Heights","High","5","R_cYkozB2WqZbxvi1",40,70,85,90,70,20
"Heights","High","5","R_DAf4S53mLTGDwQ1",6,29,74,66,46,34
"Heights","High","5","R_DSLgkEtvD3Fa10Z",80,80,80,90,60,30
"Heights","High","5","R_eIJhGp1TZkpiVdn",0,30,91,100,71,10
"Heights","High","5","R_eLL4wseyOFuox5D",66,84,92,78,56,35
"Heights","High","5","R_pawByuUlC7Ye2AN",5,2,85,92,80,35
"Heights","High","5","R_pMBnK60HOxcmyZz",5,5,51,80,10,55
"Heights","High","5","R_po8MWys5eYyufip",0,0,60,100,64,22
"Heights","High","5","R_Qgjm9n7YBgShxYZ",7,4,20,76,9,62
"Heights","High","5","R_Rtu9vj81TcVzBDz",41,32,89,73,14,64
"Heights","High","5","R_RXEHPs8tYQNbHJn",90,83,95,98,85,4
"Heights","High","5","R_tECZC6S2PedhmA9",68,77,77,82,73,18
"Heights","High","5","R_TnMHq0KaIVlKfqp",0,0,100,100,100,0
"Heights","High","5","R_TorWoeGEL3lNlbX",32,24,81,77,55,19
"Heights","High","5","R_un9FpuYuTNHwtj3",5,11,64,62,21,64
"Heights","High","5","R_WDrPZnYCUoeSmR3",20,20,10,80,0,50
"Heights","High","5","R_wRyJJImGxzrwl69",6,9,77,95,27,36
"Heights","High","5","R_wYklq5dyUKrTpfz",100,100,100,100,100,0
"Heights","High","5","R_XIlOj977r0FkBj3",21,15,10,60,25,50
"Heights","High","5","R_Y9zteRJA0ZIyZ5D",51,60,92,100,90,0
"Heights","High","5","R_ywJ22mo2kwiNbYl",78,87,99,99,97,0
"Heights","High","5","R_z0WWV95k7LQI9z3",75,73,87,91,86,89
"Heights","High","6","R_0lFJxz1l9GCqPLz",37,26,79,79,75,25
"Heights","High","6","R_10HrOnbw2qcNAFb",92,75,90,94,88,91
"Heights","High","6","R_10q0sXSDxr6uiLQ",10,10,0,30,0,70
"Heights","High","6","R_12roVNyjptyqPX7",0,0,0,10,0,50
"Heights","High","6","R_1BQO7gJBnvyOfnX",64,65,81,73,68,20
"Heights","High","6","R_1dKwDU013ctZcWB",84,75,93,85,94,88
"Heights","High","6","R_1EYiSA7OuD5fcOR",97,100,100,100,99,1
"Heights","High","6","R_1FbU3BZ3c8TSv8Q",28,25,70,69,53,34
"Heights","High","6","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Heights","High","6","R_1JJ9v8kI1xLTIzk",0,1,94,99,9,87
"Heights","High","6","R_1k0jZkHgc2fuwrT",15,0,65,85,50,20
"Heights","High","6","R_1k1XfPdy5fGOgce",25,30,28,38,29,24
"Heights","High","6","R_1K83jaaIhmUroct",29,74,80,73,72,39
"Heights","High","6","R_1Lb4ufeIxRNJL6d",1,5,20,10,25,50
"Heights","High","6","R_1mRfeliyC362m9I",15,15,80,80,54,30
"Heights","High","6","R_1N8PfXN94lXsKqs",70,71,100,100,100,0
"Heights","High","6","R_1Ngm1dwb6b8gUCb",0,0,50,100,50,100
"Heights","High","6","R_1P5it599MB6JPGo",74,75,90,74,72,68
"Heights","High","6","R_1PcadSYfGf2PSUz",56,54,40,26,33,37
"Heights","High","6","R_1pXAJSjLxGuFnzr",10,80,61,65,51,27
"Heights","High","6","R_214D9q0Wz9CWOHY",91,92,88,85,80,20
"Heights","High","6","R_21oBrz58HPW2sJC",78,70,81,92,60,24
"Heights","High","6","R_22Pa4rdW2nUEzTP",0,0,20,90,0,55
"Heights","High","6","R_22Sqf4FjWJpyFvk",15,21,40,98,35,1
"Heights","High","6","R_24jBqyC3zOdJKHk",72,82,39,41,64,39
"Heights","High","6","R_27dPJ0iZtEvdYD4",10,10,15,35,15,35
"Heights","High","6","R_27QiJuaHb7aXJQ9",3,3,8,53,0,41
"Heights","High","6","R_28D2wkAUezhavew",3,21,78,81,63,28
"Heights","High","6","R_2BsbF9JRjRAUCrG",0,20,10,50,5,40
"Heights","High","6","R_2Bu4QGABXAR2XFn",58,31,55,43,44,45
"Heights","High","6","R_2bZUOiUOmzc5qJJ",45,19,36,19,43,57
"Heights","High","6","R_2cingKcm9OAuqlq",72,71,81,75,65,66
"Heights","High","6","R_2dmva03gx1Dfg5o",2,31,90,30,87,5
"Heights","High","6","R_2dQROrRA3MLkRKa",95,95,100,100,90,20
"Heights","High","6","R_2eUtv3tn0HBYOmQ",0,0,0,60,0,50
"Heights","High","6","R_2eVBKiWn6Yoa3R4",8,5,4,2,3,2
"Heights","High","6","R_2fJcBcUeDAkveeM",11,10,78,95,83,60
"Heights","High","6","R_2frkDhV2x6aNvWz",56,53,48,52,54,54
"Heights","High","6","R_2tsOekW5EXwGsGp",33,55,57,93,57,35
"Heights","High","6","R_2VQGraBOdDfD6kP",7,5,54,28,22,52
"Heights","High","6","R_2WMF35rtU0uBexM",74,61,69,58,78,89
"Heights","High","6","R_2YEvsxnrHnaedVc",67,58,62,91,69,60
"Heights","High","6","R_2ylbwil58S9Dg3g",0,2,81,88,67,0
"Heights","High","6","R_31dr2XpqS952AKV",8,0,60,80,15,60
"Heights","High","6","R_337PEDW01nxmrXn",91,84,86,82,83,84
"Heights","High","6","R_3eh7lS2Gn0YIGX8",39,60,56,54,57,55
"Heights","High","6","R_3EuNzDW57avhFal",51,87,69,65,85,0
"Heights","High","6","R_3EvhOmMQGHjxisJ",3,5,4,97,4,30
"Heights","High","6","R_3fld7tjf93fYznF",61,95,100,97,99,9
"Heights","High","6","R_3hauTph43RzeqC1",10,11,27,36,9,13
"Heights","High","6","R_3hllAS7v9Mr6KHa",56,77,67,86,58,24
"Heights","High","6","R_3hmCJ8nN5viaaPy",41,39,90,94,85,0
"Heights","High","6","R_3htesdLPiYClCA5",2,3,3,35,0,50
"Heights","High","6","R_3Huhrq1djTT4KdF",9,62,97,11,58,24
"Heights","High","6","R_3ixIFx3YVFn2phw",36,23,66,73,31,20
"Heights","High","6","R_3j3egpbCQ8AOaFH",10,10,90,100,50,10
"Heights","High","6","R_3JK8mhcVAhH1cYN",0,5,21,19,5,38
"Heights","High","6","R_3JzngGW2vsHAk6Y",0,20,22,18,19,50
"Heights","High","6","R_3KryTuJmKTxXjim",5,11,82,86,29,38
"Heights","High","6","R_3lxMuyrbG1ewg89",29,81,92,100,91,0
"Heights","High","6","R_3LZJrZemGbYtmAq",0,10,0,100,0,0
"Heights","High","6","R_3NU2EbrCDhYOSw4",61,94,92,100,100,0
"Heights","High","6","R_3NUHkQ7u6Z7U5So",10,10,25,85,20,35
"Heights","High","6","R_3oGZtyQH6L4kqUw",3,22,15,15,45,0
"Heights","High","6","R_3oKQvyXwd8LBwRD",35,30,60,70,40,50
"Heights","High","6","R_3q7kYa381PtmyA3",20,28,25,43,23,50
"Heights","High","6","R_3QPBTjd1B8cWwVs",95,100,99,37,99,60
"Heights","High","6","R_3qvt4ofeIEPVi6Z",0,1,70,90,2,79
"Heights","High","6","R_3s16evth0kO1gOG",34,65,79,72,75,25
"Heights","High","6","R_5irlwFbumPPxDqN",52,60,80,75,60,0
"Heights","High","6","R_5vEde5bpfRcBUSR",0,90,50,60,40,45
"Heights","High","6","R_88QBxtZzthDPw5P",83,75,40,77,42,57
"Heights","High","6","R_8lhMbAAmhPTH3KV",100,82,67,79,64,19
"Heights","High","6","R_9z6o3XhybVZnDJD",91,96,95,87,87,68
"Heights","High","6","R_A1ynaFImvOIYIyl",5,15,54,46,9,32
"Heights","High","6","R_agu43adP9dmW1Ut",20,20,18,68,18,35
"Heights","High","6","R_aViQ4qyGf4ZfmLf",0,30,100,100,9,91
"Heights","High","6","R_cT3eteh2G55FPjj",13,26,80,82,36,53
"Heights","High","6","R_cYkozB2WqZbxvi1",60,70,60,70,60,30
"Heights","High","6","R_DAf4S53mLTGDwQ1",5,25,63,75,39,34
"Heights","High","6","R_DSLgkEtvD3Fa10Z",80,80,80,80,70,40
"Heights","High","6","R_eIJhGp1TZkpiVdn",30,70,51,82,50,40
"Heights","High","6","R_eLL4wseyOFuox5D",83,67,32,77,77,67
"Heights","High","6","R_pawByuUlC7Ye2AN",5,2,100,100,66,8
"Heights","High","6","R_pMBnK60HOxcmyZz",5,5,55,80,5,51
"Heights","High","6","R_po8MWys5eYyufip",19,0,81,100,100,25
"Heights","High","6","R_Qgjm9n7YBgShxYZ",7,4,12,64,7,59
"Heights","High","6","R_Rtu9vj81TcVzBDz",5,2,80,77,13,82
"Heights","High","6","R_RXEHPs8tYQNbHJn",73,81,75,95,80,10
"Heights","High","6","R_tECZC6S2PedhmA9",73,81,78,90,61,39
"Heights","High","6","R_TnMHq0KaIVlKfqp",0,67,100,100,100,0
"Heights","High","6","R_TorWoeGEL3lNlbX",48,45,59,56,37,51
"Heights","High","6","R_un9FpuYuTNHwtj3",5,7,63,73,4,58
"Heights","High","6","R_WDrPZnYCUoeSmR3",20,0,20,80,0,50
"Heights","High","6","R_wRyJJImGxzrwl69",7,8,39,90,9,36
"Heights","High","6","R_wYklq5dyUKrTpfz",50,100,40,30,20,40
"Heights","High","6","R_XIlOj977r0FkBj3",15,0,0,51,10,8
"Heights","High","6","R_Y9zteRJA0ZIyZ5D",69,67,62,72,65,40
"Heights","High","6","R_ywJ22mo2kwiNbYl",71,82,88,100,87,0
"Heights","High","6","R_z0WWV95k7LQI9z3",77,71,85,93,83,90
"Heights","Low","10","R_0lFJxz1l9GCqPLz",76,71,64,35,36,60
"Heights","Low","10","R_10HrOnbw2qcNAFb",82,81,89,84,83,85
"Heights","Low","10","R_10q0sXSDxr6uiLQ",5,15,0,40,0,80
"Heights","Low","10","R_12roVNyjptyqPX7",0,0,0,0,0,50
"Heights","Low","10","R_1BQO7gJBnvyOfnX",63,64,70,86,30,82
"Heights","Low","10","R_1dKwDU013ctZcWB",83,88,0,6,0,100
"Heights","Low","10","R_1EYiSA7OuD5fcOR",100,99,51,100,0,100
"Heights","Low","10","R_1FbU3BZ3c8TSv8Q",21,37,30,60,12,78
"Heights","Low","10","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Heights","Low","10","R_1JJ9v8kI1xLTIzk",0,1,99,99,0,100
"Heights","Low","10","R_1k0jZkHgc2fuwrT",10,10,65,95,0,95
"Heights","Low","10","R_1k1XfPdy5fGOgce",89,93,30,64,0,82
"Heights","Low","10","R_1K83jaaIhmUroct",58,71,64,82,0,95
"Heights","Low","10","R_1Lb4ufeIxRNJL6d",10,60,10,81,0,65
"Heights","Low","10","R_1mRfeliyC362m9I",25,30,60,95,0,90
"Heights","Low","10","R_1N8PfXN94lXsKqs",70,70,80,51,0,70
"Heights","Low","10","R_1Ngm1dwb6b8gUCb",0,0,50,100,0,100
"Heights","Low","10","R_1P5it599MB6JPGo",78,79,67,65,77,73
"Heights","Low","10","R_1PcadSYfGf2PSUz",62,63,55,51,31,45
"Heights","Low","10","R_1pXAJSjLxGuFnzr",9,80,62,72,0,73
"Heights","Low","10","R_214D9q0Wz9CWOHY",66,81,82,100,0,100
"Heights","Low","10","R_21oBrz58HPW2sJC",39,70,51,87,0,83
"Heights","Low","10","R_22Pa4rdW2nUEzTP",0,5,20,90,0,75
"Heights","Low","10","R_22Sqf4FjWJpyFvk",13,21,4,85,0,93
"Heights","Low","10","R_24jBqyC3zOdJKHk",74,72,61,65,33,68
"Heights","Low","10","R_27dPJ0iZtEvdYD4",10,10,0,45,0,45
"Heights","Low","10","R_27QiJuaHb7aXJQ9",0,0,6,63,0,65
"Heights","Low","10","R_28D2wkAUezhavew",10,44,19,91,6,98
"Heights","Low","10","R_2BsbF9JRjRAUCrG",15,31,0,51,0,61
"Heights","Low","10","R_2Bu4QGABXAR2XFn",43,37,70,71,13,66
"Heights","Low","10","R_2bZUOiUOmzc5qJJ",57,38,9,69,0,93
"Heights","Low","10","R_2cingKcm9OAuqlq",65,60,61,75,59,75
"Heights","Low","10","R_2dmva03gx1Dfg5o",7,40,51,77,0,93
"Heights","Low","10","R_2dQROrRA3MLkRKa",85,90,84,100,3,90
"Heights","Low","10","R_2eUtv3tn0HBYOmQ",0,0,0,60,0,55
"Heights","Low","10","R_2eVBKiWn6Yoa3R4",6,51,1,100,1,94
"Heights","Low","10","R_2fJcBcUeDAkveeM",21,15,24,19,0,82
"Heights","Low","10","R_2frkDhV2x6aNvWz",49,51,50,46,54,55
"Heights","Low","10","R_2tsOekW5EXwGsGp",45,72,54,76,15,70
"Heights","Low","10","R_2VQGraBOdDfD6kP",12,18,40,30,0,72
"Heights","Low","10","R_2WMF35rtU0uBexM",68,64,96,83,82,62
"Heights","Low","10","R_2YEvsxnrHnaedVc",42,43,79,81,76,5
"Heights","Low","10","R_2ylbwil58S9Dg3g",1,3,63,87,0,100
"Heights","Low","10","R_31dr2XpqS952AKV",0,0,69,100,0,100
"Heights","Low","10","R_337PEDW01nxmrXn",93,86,84,86,83,86
"Heights","Low","10","R_3eh7lS2Gn0YIGX8",69,70,22,23,30,66
"Heights","Low","10","R_3EuNzDW57avhFal",40,95,77,65,0,100
"Heights","Low","10","R_3EvhOmMQGHjxisJ",1,4,6,94,0,86
"Heights","Low","10","R_3fld7tjf93fYznF",69,92,0,72,5,98
"Heights","Low","10","R_3hauTph43RzeqC1",11,13,20,20,8,79
"Heights","Low","10","R_3hllAS7v9Mr6KHa",72,91,21,32,0,33
"Heights","Low","10","R_3hmCJ8nN5viaaPy",51,51,83,84,6,90
"Heights","Low","10","R_3htesdLPiYClCA5",0,0,0,95,0,55
"Heights","Low","10","R_3Huhrq1djTT4KdF",65,59,29,64,18,57
"Heights","Low","10","R_3ixIFx3YVFn2phw",35,24,39,41,20,58
"Heights","Low","10","R_3j3egpbCQ8AOaFH",10,25,15,90,10,80
"Heights","Low","10","R_3JK8mhcVAhH1cYN",8,4,11,42,0,62
"Heights","Low","10","R_3JzngGW2vsHAk6Y",30,30,2,100,2,98
"Heights","Low","10","R_3KryTuJmKTxXjim",0,18,78,79,13,92
"Heights","Low","10","R_3lxMuyrbG1ewg89",50,71,0,100,0,100
"Heights","Low","10","R_3LZJrZemGbYtmAq",0,10,0,100,0,0
"Heights","Low","10","R_3NU2EbrCDhYOSw4",72,81,59,72,13,84
"Heights","Low","10","R_3NUHkQ7u6Z7U5So",25,0,0,81,0,80
"Heights","Low","10","R_3oGZtyQH6L4kqUw",0,52,0,3,1,75
"Heights","Low","10","R_3oKQvyXwd8LBwRD",30,45,10,30,0,70
"Heights","Low","10","R_3q7kYa381PtmyA3",56,40,20,50,0,95
"Heights","Low","10","R_3QPBTjd1B8cWwVs",96,98,92,26,94,100
"Heights","Low","10","R_3qvt4ofeIEPVi6Z",1,1,95,100,0,100
"Heights","Low","10","R_3s16evth0kO1gOG",20,35,10,40,2,60
"Heights","Low","10","R_5irlwFbumPPxDqN",55,55,25,75,3,55
"Heights","Low","10","R_5vEde5bpfRcBUSR",40,90,5,80,5,60
"Heights","Low","10","R_88QBxtZzthDPw5P",69,77,20,32,25,65
"Heights","Low","10","R_8lhMbAAmhPTH3KV",100,100,72,12,78,23
"Heights","Low","10","R_9z6o3XhybVZnDJD",93,100,82,82,13,87
"Heights","Low","10","R_A1ynaFImvOIYIyl",6,20,16,71,0,91
"Heights","Low","10","R_agu43adP9dmW1Ut",20,20,19,51,0,70
"Heights","Low","10","R_aViQ4qyGf4ZfmLf",0,0,29,100,0,100
"Heights","Low","10","R_cT3eteh2G55FPjj",5,6,65,1,4,93
"Heights","Low","10","R_cYkozB2WqZbxvi1",75,70,60,80,60,35
"Heights","Low","10","R_DAf4S53mLTGDwQ1",5,20,14,50,1,77
"Heights","Low","10","R_DSLgkEtvD3Fa10Z",80,80,70,90,0,100
"Heights","Low","10","R_eIJhGp1TZkpiVdn",30,70,58,90,0,50
"Heights","Low","10","R_eLL4wseyOFuox5D",70,78,38,64,80,71
"Heights","Low","10","R_pawByuUlC7Ye2AN",4,4,38,28,0,100
"Heights","Low","10","R_pMBnK60HOxcmyZz",5,5,4,95,2,95
"Heights","Low","10","R_po8MWys5eYyufip",61,36,0,100,0,93
"Heights","Low","10","R_Qgjm9n7YBgShxYZ",12,8,5,65,0,84
"Heights","Low","10","R_Rtu9vj81TcVzBDz",10,9,86,77,0,84
"Heights","Low","10","R_RXEHPs8tYQNbHJn",78,75,3,37,12,51
"Heights","Low","10","R_tECZC6S2PedhmA9",81,95,90,100,11,100
"Heights","Low","10","R_TnMHq0KaIVlKfqp",0,0,0,78,0,100
"Heights","Low","10","R_TorWoeGEL3lNlbX",49,40,31,62,10,85
"Heights","Low","10","R_un9FpuYuTNHwtj3",5,4,1,2,1,21
"Heights","Low","10","R_WDrPZnYCUoeSmR3",20,0,11,11,20,20
"Heights","Low","10","R_wRyJJImGxzrwl69",7,5,14,88,4,69
"Heights","Low","10","R_wYklq5dyUKrTpfz",40,60,0,100,0,100
"Heights","Low","10","R_XIlOj977r0FkBj3",15,6,70,72,0,81
"Heights","Low","10","R_Y9zteRJA0ZIyZ5D",70,81,31,71,28,71
"Heights","Low","10","R_ywJ22mo2kwiNbYl",81,89,43,40,41,62
"Heights","Low","10","R_z0WWV95k7LQI9z3",74,77,75,81,73,79
"Heights","Low","11","R_0lFJxz1l9GCqPLz",98,74,94,81,87,23
"Heights","Low","11","R_10HrOnbw2qcNAFb",96,83,85,89,86,87
"Heights","Low","11","R_10q0sXSDxr6uiLQ",10,20,10,30,5,70
"Heights","Low","11","R_12roVNyjptyqPX7",0,0,0,10,0,50
"Heights","Low","11","R_1BQO7gJBnvyOfnX",61,64,77,74,68,32
"Heights","Low","11","R_1dKwDU013ctZcWB",66,67,92,78,82,14
"Heights","Low","11","R_1EYiSA7OuD5fcOR",100,100,100,99,100,51
"Heights","Low","11","R_1FbU3BZ3c8TSv8Q",18,16,59,57,28,72
"Heights","Low","11","R_1IHhzezWkuPoGI1",0,0,0,0,0,75
"Heights","Low","11","R_1JJ9v8kI1xLTIzk",1,2,82,99,10,91
"Heights","Low","11","R_1k0jZkHgc2fuwrT",15,25,60,70,40,60
"Heights","Low","11","R_1k1XfPdy5fGOgce",28,31,20,0,27,42
"Heights","Low","11","R_1K83jaaIhmUroct",36,62,100,99,91,54
"Heights","Low","11","R_1Lb4ufeIxRNJL6d",5,5,65,70,50,40
"Heights","Low","11","R_1mRfeliyC362m9I",20,30,76,90,45,40
"Heights","Low","11","R_1N8PfXN94lXsKqs",60,80,100,100,100,0
"Heights","Low","11","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Heights","Low","11","R_1P5it599MB6JPGo",67,76,74,76,81,66
