"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Heights","High","4","R_3I9nX5sPCIEoibp",0,0,75,76,3,33
"Heights","High","4","R_3iEZ1c2Roy50HDG",86,76,99,97,74,73
"Heights","High","4","R_3KI2DOdQWdtUjvX",9,17,61,79,24,80
"Heights","High","4","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Heights","High","4","R_3M9aStraoLkFoub",20,22,82,36,41,61
"Heights","High","4","R_3QFpzsfuvOZgEgc",19,29,67,80,45,27
"Heights","High","4","R_3qPy5lgfbRCMllE",91,89,94,93,90,85
"Heights","High","4","R_3Rjzrp9XlGtXuyf",86,83,81,86,76,70
"Heights","High","4","R_5usWo0Z0hYCNUop",39,61,82,56,72,13
"Heights","High","4","R_6JuEyEhcYhcn6CJ",14,44,83,97,73,10
"Heights","High","4","R_6YHPRLZbi0v4uFH",4,9,64,100,30,4
"Heights","High","4","R_7WocpUvgaPDHFv3",7,6,25,45,10,72
"Heights","High","4","R_8BOLxMr4TTHGfN7",58,66,67,64,68,22
"Heights","High","4","R_8ozpB3TIzLEXmHn",4,31,97,67,59,35
"Heights","High","4","R_9YtH8lMKh1rch2N",4,6,19,30,12,0
"Heights","High","4","R_AEQxmOtQGvgUrW9",0,0,92,97,4,86
"Heights","High","4","R_b8A9RtViu49ZnP3",1,10,70,66,20,55
"Heights","High","4","R_bJK9isWmb2dn6ff",64,75,67,40,32,64
"Heights","High","4","R_CgMvyD5uFPvj4pb",0,0,24,100,26,24
"Heights","High","4","R_cNHhzTpstbD1Udj",44,69,100,100,74,0
"Heights","High","4","R_DHtsKLOLGFeOOGZ",92,87,89,96,73,82
"Heights","High","4","R_e9VF8WhgFofgYIp",11,7,80,85,34,40
"Heights","High","4","R_NXbrPS3Do0T1Trj",60,60,80,35,79,35
"Heights","High","4","R_rqDsdBHMfxuikxz",53,51,57,60,56,0
"Heights","High","4","R_s7gcFmTYtepPNSh",51,51,80,100,81,0
"Heights","High","4","R_sI177MRgUJ52g25",85,71,88,90,83,85
"Heights","High","4","R_svwsgFOFeQboFON",21,60,86,95,76,8
"Heights","High","4","R_T7NZSFr9ZfOtmJb",83,89,99,99,78,16
"Heights","High","4","R_ULXwWPGTqiwddfP",67,81,94,100,82,15
"Heights","High","4","R_UMuLNjEdxN5ICC5",85,87,86,60,84,30
"Heights","High","4","R_UsxSSin119cHcFX",31,62,92,92,82,0
"Heights","High","4","R_UtoAGqYJVRo3syJ",9,10,49,75,15,44
"Heights","High","4","R_wMYUZICEHbTyW77",94,88,91,94,100,91
"Heights","High","4","R_wXfIAEliwNsDJ5f",40,30,100,100,81,100
"Heights","High","4","R_XhrtBks2UvlyHdL",41,41,51,83,67,0
"Heights","High","4","R_XMsSebbtCpFHPLr",82,71,89,19,31,32
"Heights","High","4","R_Xudqt6XHJ1T7i5b",90,98,100,100,100,0
"Heights","High","5","R_10MYFMFzGFKy2HW",12,9,73,100,61,10
"Heights","High","5","R_10qJKyNZ3o2Dkq3",5,10,100,100,50,0
"Heights","High","5","R_12lqI0WF5dxXpia",51,40,100,100,80,30
"Heights","High","5","R_1BQKHtN9VN9z5tG",31,98,98,100,95,4
"Heights","High","5","R_1CHHRNA4rxJNfim",0,4,32,62,25,39
"Heights","High","5","R_1DuIwC2AbhKpfvM",47,47,80,69,60,39
"Heights","High","5","R_1f79gazvFUdCLWI",20,20,100,100,60,0
"Heights","High","5","R_1fd5BtFtMNBMzQF",0,14,89,84,35,67
"Heights","High","5","R_1feM36N4ez9RwgK",89,89,93,93,87,87
"Heights","High","5","R_1FfRryTC8KAv9Gp",100,100,88,91,88,2
"Heights","High","5","R_1gHHXhqbcvENyR3",74,85,66,62,77,14
"Heights","High","5","R_1gIRNfqsNEFlFWp",24,12,60,67,32,62
"Heights","High","5","R_1hW0wX7WUR6PSCn",56,19,70,62,39,19
"Heights","High","5","R_1I5eBOYD9VDpTsK",9,0,98,95,79,0
"Heights","High","5","R_1IQScNjM3elksde",0,0,15,20,10,35
"Heights","High","5","R_1jTVJTNs9FEBAep",24,0,92,82,76,8
"Heights","High","5","R_1Lhhw0Ksgdf7ojF",6,5,13,41,18,57
"Heights","High","5","R_1LnbufHBcXFWAVd",0,0,55,60,0,50
"Heights","High","5","R_1LXKjFBLLHyvA5i",31,36,31,51,38,34
"Heights","High","5","R_1mCvKEpVGMmHeyq",10,10,80,100,80,5
"Heights","High","5","R_1oiKn1VO3ws5Abk",92,100,93,0,100,81
"Heights","High","5","R_1OIWrOWKdVRbBb6",30,0,50,50,30,20
"Heights","High","5","R_1OJi1DP1O3bZbbC",92,89,94,74,68,86
"Heights","High","5","R_1OVvVsQ51Emxl3d",7,25,87,92,58,14
"Heights","High","5","R_1Ow90JtqPzzyiIl",12,24,13,22,8,20
"Heights","High","5","R_1ozh4JFGTd60SZS",86,91,100,100,100,0
"Heights","High","5","R_20VsOtsUPpScrKr",16,15,63,82,68,32
"Heights","High","5","R_22W97c2nnddHJzC",13,60,75,84,80,9
"Heights","High","5","R_245V7QCuVAGJXwz",5,0,82,80,4,70
"Heights","High","5","R_29gcRbSQPBattNG",12,18,20,83,17,51
"Heights","High","5","R_29slbYPknzFrS01",37,39,77,89,76,10
"Heights","High","5","R_2A0z1Nkh9wDNI10",21,18,32,25,0,80
"Heights","High","5","R_2b1sY4x7RzZJwoH",8,10,61,75,52,52
"Heights","High","5","R_2BktW5g7H57qJgc",82,36,72,29,91,92
"Heights","High","5","R_2cCr5zMp2MlGCEs",89,98,100,100,100,0
"Heights","High","5","R_2DNTVRinX9VQ1ed",63,86,78,78,94,61
"Heights","High","5","R_2Ea5cz4e784NV6V",53,48,73,86,68,25
"Heights","High","5","R_2EnpcrvuilRzOBP",5,45,60,65,55,30
"Heights","High","5","R_2eXOJ0kRTLXFc4y",0,0,0,83,0,18
"Heights","High","5","R_2EzVa2az83mkL6P",5,10,71,66,20,25
"Heights","High","5","R_2fycdMssIBVDXei",24,18,73,62,22,36
"Heights","High","5","R_2pWwICr7QDCfmKe",81,80,100,100,100,0
"Heights","High","5","R_2qmm3azmZLkZnpF",25,18,93,94,70,27
"Heights","High","5","R_2QQXghApH9CCSwh",8,0,74,78,21,59
"Heights","High","5","R_2rHhQTDPuh9VlMz",0,0,93,90,61,11
"Heights","High","5","R_2t0rEjhFI5EyPGp",94,93,86,88,93,91
"Heights","High","5","R_2t2rmOBVtwQYYGB",37,29,60,58,61,40
"Heights","High","5","R_2tDzvTTE312BELk",0,0,40,100,0,50
"Heights","High","5","R_2tG7Tof5Zo6oGXH",40,25,98,96,97,3
"Heights","High","5","R_2thXRlKhCy51rvA",5,8,100,100,76,0
"Heights","High","5","R_2WGqJyUp3VFHdeh",0,0,51,51,0,46
"Heights","High","5","R_2woj0fjDNSFOZf8",100,100,14,10,100,0
"Heights","High","5","R_2xAaNvwk3el9dN8",56,55,84,91,70,19
"Heights","High","5","R_2YhOs8GYDOiHKrR",80,85,100,100,100,0
"Heights","High","5","R_30cSnmNoqcRvfHs",10,76,86,93,70,5
"Heights","High","5","R_30pL8gfRSpxD9CH",9,20,40,41,30,0
"Heights","High","5","R_31hpkZDetvvM7YG",12,14,98,98,62,15
"Heights","High","5","R_31QumcKAN10CCcl",80,30,50,80,50,30
"Heights","High","5","R_3Eig1urtWd9ZohE",1,83,100,99,100,0
"Heights","High","5","R_3F2H4MbbYg3UwTC",11,4,94,97,29,23
"Heights","High","5","R_3gMVwye81BOcS6b",51,51,51,51,51,51
"Heights","High","5","R_3Gw6zVukPK9MTWq",0,7,70,90,20,1
"Heights","High","5","R_3HGIUR7QvJuTjKM",35,40,87,94,77,11
"Heights","High","5","R_3I9nX5sPCIEoibp",0,2,75,94,5,37
"Heights","High","5","R_3iEZ1c2Roy50HDG",100,81,89,89,93,94
"Heights","High","5","R_3KI2DOdQWdtUjvX",0,7,84,90,74,6
"Heights","High","5","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Heights","High","5","R_3M9aStraoLkFoub",13,15,71,11,67,21
"Heights","High","5","R_3QFpzsfuvOZgEgc",41,55,70,88,60,20
"Heights","High","5","R_3qPy5lgfbRCMllE",91,88,91,93,87,87
"Heights","High","5","R_3Rjzrp9XlGtXuyf",90,88,86,82,77,94
"Heights","High","5","R_5usWo0Z0hYCNUop",20,71,50,100,24,40
"Heights","High","5","R_6JuEyEhcYhcn6CJ",20,65,86,98,90,4
"Heights","High","5","R_6YHPRLZbi0v4uFH",30,24,82,100,31,5
"Heights","High","5","R_7WocpUvgaPDHFv3",8,3,25,64,15,62
"Heights","High","5","R_8BOLxMr4TTHGfN7",59,57,65,67,70,25
"Heights","High","5","R_8ozpB3TIzLEXmHn",6,19,95,91,70,31
"Heights","High","5","R_9YtH8lMKh1rch2N",10,20,20,50,20,0
"Heights","High","5","R_AEQxmOtQGvgUrW9",0,0,71,83,7,41
"Heights","High","5","R_b8A9RtViu49ZnP3",5,20,81,65,60,14
"Heights","High","5","R_bJK9isWmb2dn6ff",71,72,30,34,75,25
"Heights","High","5","R_CgMvyD5uFPvj4pb",11,8,80,100,74,14
"Heights","High","5","R_cNHhzTpstbD1Udj",0,0,100,100,78,0
"Heights","High","5","R_DHtsKLOLGFeOOGZ",90,87,93,93,79,77
"Heights","High","5","R_e9VF8WhgFofgYIp",4,5,84,58,15,44
"Heights","High","5","R_NXbrPS3Do0T1Trj",65,60,100,5,100,10
"Heights","High","5","R_rqDsdBHMfxuikxz",17,16,75,81,71,0
"Heights","High","5","R_s7gcFmTYtepPNSh",51,51,100,100,100,0
"Heights","High","5","R_sI177MRgUJ52g25",92,90,82,84,87,86
"Heights","High","5","R_svwsgFOFeQboFON",24,64,78,95,74,13
"Heights","High","5","R_T7NZSFr9ZfOtmJb",56,100,99,92,83,2
"Heights","High","5","R_ULXwWPGTqiwddfP",87,100,94,100,100,11
"Heights","High","5","R_UMuLNjEdxN5ICC5",83,89,98,97,98,3
"Heights","High","5","R_UsxSSin119cHcFX",82,92,100,100,100,0
"Heights","High","5","R_UtoAGqYJVRo3syJ",6,5,30,62,16,45
"Heights","High","5","R_wMYUZICEHbTyW77",100,82,84,89,98,78
"Heights","High","5","R_wXfIAEliwNsDJ5f",94,100,100,100,100,62
"Heights","High","5","R_XhrtBks2UvlyHdL",61,51,90,100,75,0
"Heights","High","5","R_XMsSebbtCpFHPLr",71,72,100,92,100,1
"Heights","High","5","R_Xudqt6XHJ1T7i5b",93,100,100,100,100,0
"Heights","High","6","R_10MYFMFzGFKy2HW",20,11,31,81,21,51
"Heights","High","6","R_10qJKyNZ3o2Dkq3",5,10,100,100,5,50
"Heights","High","6","R_12lqI0WF5dxXpia",19,61,100,61,70,39
"Heights","High","6","R_1BQKHtN9VN9z5tG",41,97,95,92,94,10
"Heights","High","6","R_1CHHRNA4rxJNfim",0,0,12,39,0,47
"Heights","High","6","R_1DuIwC2AbhKpfvM",50,49,37,45,37,51
"Heights","High","6","R_1f79gazvFUdCLWI",10,20,3,50,5,46
"Heights","High","6","R_1fd5BtFtMNBMzQF",0,15,68,66,7,72
"Heights","High","6","R_1feM36N4ez9RwgK",89,87,92,88,88,82
"Heights","High","6","R_1FfRryTC8KAv9Gp",2,2,4,3,4,51
"Heights","High","6","R_1gHHXhqbcvENyR3",84,80,75,67,81,14
"Heights","High","6","R_1gIRNfqsNEFlFWp",37,10,62,67,33,55
"Heights","High","6","R_1hW0wX7WUR6PSCn",57,11,9,0,9,51
"Heights","High","6","R_1I5eBOYD9VDpTsK",11,12,0,0,0,49
"Heights","High","6","R_1IQScNjM3elksde",0,0,0,0,0,50
"Heights","High","6","R_1jTVJTNs9FEBAep",16,20,70,67,36,42
"Heights","High","6","R_1Lhhw0Ksgdf7ojF",14,5,20,78,31,33
"Heights","High","6","R_1LnbufHBcXFWAVd",0,0,60,71,0,52
"Heights","High","6","R_1LXKjFBLLHyvA5i",39,54,34,31,39,46
"Heights","High","6","R_1mCvKEpVGMmHeyq",10,10,70,80,60,45
"Heights","High","6","R_1oiKn1VO3ws5Abk",72,81,82,86,92,92
"Heights","High","6","R_1OIWrOWKdVRbBb6",30,10,10,10,10,50
"Heights","High","6","R_1OJi1DP1O3bZbbC",93,71,75,91,86,99
"Heights","High","6","R_1OVvVsQ51Emxl3d",17,45,75,93,24,62
"Heights","High","6","R_1Ow90JtqPzzyiIl",16,19,20,26,13,24
"Heights","High","6","R_1ozh4JFGTd60SZS",77,90,100,100,100,0
"Heights","High","6","R_20VsOtsUPpScrKr",15,31,43,65,20,68
"Heights","High","6","R_22W97c2nnddHJzC",13,60,66,74,61,19
"Heights","High","6","R_245V7QCuVAGJXwz",4,0,81,81,3,74
"Heights","High","6","R_29gcRbSQPBattNG",3,9,14,84,9,55
"Heights","High","6","R_29slbYPknzFrS01",35,37,60,45,33,55
"Heights","High","6","R_2A0z1Nkh9wDNI10",18,12,53,53,15,54
"Heights","High","6","R_2b1sY4x7RzZJwoH",17,14,53,59,19,55
"Heights","High","6","R_2BktW5g7H57qJgc",40,39,75,43,40,69
"Heights","High","6","R_2cCr5zMp2MlGCEs",1,39,38,66,11,13
"Heights","High","6","R_2DNTVRinX9VQ1ed",81,97,42,54,86,67
"Heights","High","6","R_2Ea5cz4e784NV6V",63,37,73,83,64,25
"Heights","High","6","R_2EnpcrvuilRzOBP",15,40,40,70,20,60
"Heights","High","6","R_2eXOJ0kRTLXFc4y",0,0,56,71,0,74
"Heights","High","6","R_2EzVa2az83mkL6P",4,5,18,52,4,40
"Heights","High","6","R_2fycdMssIBVDXei",23,37,72,78,12,61
"Heights","High","6","R_2pWwICr7QDCfmKe",40,50,80,85,85,30
"Heights","High","6","R_2qmm3azmZLkZnpF",63,52,58,66,38,28
"Heights","High","6","R_2QQXghApH9CCSwh",4,0,73,83,15,68
"Heights","High","6","R_2rHhQTDPuh9VlMz",0,0,51,83,40,28
"Heights","High","6","R_2t0rEjhFI5EyPGp",93,91,87,90,92,94
"Heights","High","6","R_2t2rmOBVtwQYYGB",57,54,61,51,57,47
"Heights","High","6","R_2tDzvTTE312BELk",0,0,75,100,20,40
"Heights","High","6","R_2tG7Tof5Zo6oGXH",74,75,25,88,30,72
"Heights","High","6","R_2thXRlKhCy51rvA",8,9,83,100,8,29
"Heights","High","6","R_2WGqJyUp3VFHdeh",0,0,51,51,0,56
"Heights","High","6","R_2woj0fjDNSFOZf8",100,100,97,7,97,0
"Heights","High","6","R_2xAaNvwk3el9dN8",60,54,84,90,73,43
"Heights","High","6","R_2YhOs8GYDOiHKrR",90,90,100,100,100,0
"Heights","High","6","R_30cSnmNoqcRvfHs",11,60,18,23,42,47
"Heights","High","6","R_30pL8gfRSpxD9CH",0,40,62,61,60,0
"Heights","High","6","R_31hpkZDetvvM7YG",17,19,100,95,82,3
"Heights","High","6","R_31QumcKAN10CCcl",55,50,10,0,10,50
"Heights","High","6","R_3Eig1urtWd9ZohE",0,77,85,95,74,28
"Heights","High","6","R_3F2H4MbbYg3UwTC",40,16,85,81,28,27
"Heights","High","6","R_3gMVwye81BOcS6b",91,84,79,76,72,79
"Heights","High","6","R_3Gw6zVukPK9MTWq",0,10,53,88,5,25
"Heights","High","6","R_3HGIUR7QvJuTjKM",19,19,70,83,61,26
"Heights","High","6","R_3I9nX5sPCIEoibp",0,1,24,41,2,51
"Heights","High","6","R_3iEZ1c2Roy50HDG",100,83,76,66,78,82
"Heights","High","6","R_3KI2DOdQWdtUjvX",0,22,75,74,9,77
"Heights","High","6","R_3kodaPZXmwn1qHX",0,3,0,100,0,100
"Heights","High","6","R_3M9aStraoLkFoub",23,23,71,15,58,27
"Heights","High","6","R_3QFpzsfuvOZgEgc",20,19,45,62,40,21
"Heights","High","6","R_3qPy5lgfbRCMllE",85,89,94,85,85,89
"Heights","High","6","R_3Rjzrp9XlGtXuyf",80,78,77,80,80,94
"Heights","High","6","R_5usWo0Z0hYCNUop",20,65,10,66,10,60
"Heights","High","6","R_6JuEyEhcYhcn6CJ",15,40,55,72,40,10
"Heights","High","6","R_6YHPRLZbi0v4uFH",29,14,71,99,20,3
"Heights","High","6","R_7WocpUvgaPDHFv3",25,10,14,73,10,60
"Heights","High","6","R_8BOLxMr4TTHGfN7",56,57,59,58,61,41
"Heights","High","6","R_8ozpB3TIzLEXmHn",0,20,82,68,30,51
"Heights","High","6","R_9YtH8lMKh1rch2N",19,9,6,37,12,41
"Heights","High","6","R_AEQxmOtQGvgUrW9",0,0,8,68,3,97
"Heights","High","6","R_b8A9RtViu49ZnP3",7,10,60,25,11,40
"Heights","High","6","R_bJK9isWmb2dn6ff",71,70,45,69,74,68
"Heights","High","6","R_CgMvyD5uFPvj4pb",0,0,0,95,0,52
"Heights","High","6","R_cNHhzTpstbD1Udj",0,0,100,100,0,75
"Heights","High","6","R_DHtsKLOLGFeOOGZ",79,86,90,97,74,77
"Heights","High","6","R_e9VF8WhgFofgYIp",17,12,96,90,16,55
"Heights","High","6","R_NXbrPS3Do0T1Trj",40,35,90,30,85,30
"Heights","High","6","R_rqDsdBHMfxuikxz",53,50,43,46,38,2
"Heights","High","6","R_s7gcFmTYtepPNSh",51,51,51,51,51,51
"Heights","High","6","R_sI177MRgUJ52g25",87,86,90,90,89,95
"Heights","High","6","R_svwsgFOFeQboFON",23,62,72,92,61,25
"Heights","High","6","R_T7NZSFr9ZfOtmJb",96,100,100,80,93,17
"Heights","High","6","R_ULXwWPGTqiwddfP",57,70,51,51,51,51
"Heights","High","6","R_UMuLNjEdxN5ICC5",63,62,76,80,83,46
"Heights","High","6","R_UsxSSin119cHcFX",95,95,96,100,76,0
"Heights","High","6","R_UtoAGqYJVRo3syJ",9,4,27,61,8,51
"Heights","High","6","R_wMYUZICEHbTyW77",98,100,90,91,94,94
"Heights","High","6","R_wXfIAEliwNsDJ5f",81,100,100,100,93,61
"Heights","High","6","R_XhrtBks2UvlyHdL",43,32,29,28,29,51
"Heights","High","6","R_XMsSebbtCpFHPLr",69,70,76,77,75,28
"Heights","High","6","R_Xudqt6XHJ1T7i5b",93,99,90,83,95,23
"Heights","Low","10","R_10MYFMFzGFKy2HW",11,11,84,100,10,100
"Heights","Low","10","R_10qJKyNZ3o2Dkq3",0,10,100,100,0,100
"Heights","Low","10","R_12lqI0WF5dxXpia",20,60,100,100,0,70
"Heights","Low","10","R_1BQKHtN9VN9z5tG",74,88,76,94,0,95
"Heights","Low","10","R_1CHHRNA4rxJNfim",0,0,6,57,0,56
"Heights","Low","10","R_1DuIwC2AbhKpfvM",46,54,61,44,45,47
"Heights","Low","10","R_1f79gazvFUdCLWI",5,10,0,80,0,70
"Heights","Low","10","R_1fd5BtFtMNBMzQF",2,25,65,75,0,85
"Heights","Low","10","R_1feM36N4ez9RwgK",91,87,91,88,90,85
"Heights","Low","10","R_1FfRryTC8KAv9Gp",82,83,0,0,0,100
"Heights","Low","10","R_1gHHXhqbcvENyR3",9,84,41,3,44,42
"Heights","Low","10","R_1gIRNfqsNEFlFWp",12,5,21,77,17,71
"Heights","Low","10","R_1hW0wX7WUR6PSCn",55,23,10,40,0,81
"Heights","Low","10","R_1I5eBOYD9VDpTsK",3,13,0,51,0,79
"Heights","Low","10","R_1IQScNjM3elksde",0,0,30,50,0,75
"Heights","Low","10","R_1jTVJTNs9FEBAep",39,39,10,68,1,74
"Heights","Low","10","R_1Lhhw0Ksgdf7ojF",10,15,13,93,0,87
"Heights","Low","10","R_1LnbufHBcXFWAVd",0,0,30,60,0,70
"Heights","Low","10","R_1LXKjFBLLHyvA5i",33,44,65,68,32,70
"Heights","Low","10","R_1mCvKEpVGMmHeyq",10,10,30,61,0,85
"Heights","Low","10","R_1oiKn1VO3ws5Abk",92,82,29,68,40,38
"Heights","Low","10","R_1OIWrOWKdVRbBb6",35,5,20,10,0,70
"Heights","Low","10","R_1OJi1DP1O3bZbbC",90,29,85,84,73,67
"Heights","Low","10","R_1OVvVsQ51Emxl3d",4,34,28,93,0,92
"Heights","Low","10","R_1Ow90JtqPzzyiIl",17,25,22,37,3,63
"Heights","Low","10","R_1ozh4JFGTd60SZS",83,89,91,83,0,100
"Heights","Low","10","R_20VsOtsUPpScrKr",20,42,44,87,7,100
"Heights","Low","10","R_22W97c2nnddHJzC",15,67,63,65,15,70
"Heights","Low","10","R_245V7QCuVAGJXwz",0,0,65,71,0,67
"Heights","Low","10","R_29gcRbSQPBattNG",16,19,4,84,1,55
"Heights","Low","10","R_29slbYPknzFrS01",38,38,61,65,25,64
"Heights","Low","10","R_2A0z1Nkh9wDNI10",3,0,100,100,0,100
"Heights","Low","10","R_2b1sY4x7RzZJwoH",46,46,55,74,3,87
"Heights","Low","10","R_2BktW5g7H57qJgc",78,34,70,62,37,91
"Heights","Low","10","R_2cCr5zMp2MlGCEs",97,99,8,97,8,91
"Heights","Low","10","R_2DNTVRinX9VQ1ed",44,54,82,55,58,37
"Heights","Low","10","R_2Ea5cz4e784NV6V",55,54,57,64,41,66
"Heights","Low","10","R_2EnpcrvuilRzOBP",10,35,15,70,0,80
"Heights","Low","10","R_2eXOJ0kRTLXFc4y",0,0,0,0,0,51
"Heights","Low","10","R_2EzVa2az83mkL6P",4,6,0,23,0,58
"Heights","Low","10","R_2fycdMssIBVDXei",30,29,67,88,0,97
"Heights","Low","10","R_2pWwICr7QDCfmKe",55,70,0,90,0,100
"Heights","Low","10","R_2qmm3azmZLkZnpF",66,5,68,83,26,88
"Heights","Low","10","R_2QQXghApH9CCSwh",9,0,7,76,0,83
"Heights","Low","10","R_2rHhQTDPuh9VlMz",0,0,100,100,0,100
"Heights","Low","10","R_2t0rEjhFI5EyPGp",93,92,83,87,89,91
"Heights","Low","10","R_2t2rmOBVtwQYYGB",52,51,28,38,13,71
"Heights","Low","10","R_2tDzvTTE312BELk",0,0,15,100,0,60
"Heights","Low","10","R_2tG7Tof5Zo6oGXH",30,35,86,93,87,7
"Heights","Low","10","R_2thXRlKhCy51rvA",31,24,100,100,0,100
"Heights","Low","10","R_2WGqJyUp3VFHdeh",0,0,51,51,0,74
"Heights","Low","10","R_2woj0fjDNSFOZf8",100,100,68,16,100,0
"Heights","Low","10","R_2xAaNvwk3el9dN8",56,54,85,89,15,87
"Heights","Low","10","R_2YhOs8GYDOiHKrR",90,95,70,81,60,60
"Heights","Low","10","R_30cSnmNoqcRvfHs",3,59,10,61,0,74
"Heights","Low","10","R_30pL8gfRSpxD9CH",11,26,70,70,0,100
"Heights","Low","10","R_31hpkZDetvvM7YG",22,19,99,98,1,54
"Heights","Low","10","R_31QumcKAN10CCcl",50,40,0,50,20,50
"Heights","Low","10","R_3Eig1urtWd9ZohE",1,81,4,99,2,92
"Heights","Low","10","R_3F2H4MbbYg3UwTC",11,10,62,89,0,98
"Heights","Low","10","R_3gMVwye81BOcS6b",85,80,78,77,75,78
"Heights","Low","10","R_3Gw6zVukPK9MTWq",0,10,4,28,0,84
"Heights","Low","10","R_3HGIUR7QvJuTjKM",25,72,60,91,9,81
"Heights","Low","10","R_3I9nX5sPCIEoibp",0,3,80,91,0,79
"Heights","Low","10","R_3iEZ1c2Roy50HDG",95,91,87,93,77,78
"Heights","Low","10","R_3KI2DOdQWdtUjvX",0,21,80,85,0,85
"Heights","Low","10","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Heights","Low","10","R_3M9aStraoLkFoub",35,35,64,95,4,95
"Heights","Low","10","R_3QFpzsfuvOZgEgc",35,40,5,66,2,81
"Heights","Low","10","R_3qPy5lgfbRCMllE",92,88,91,93,84,85
"Heights","Low","10","R_3Rjzrp9XlGtXuyf",88,70,80,95,65,71
"Heights","Low","10","R_5usWo0Z0hYCNUop",13,62,35,61,11,57
"Heights","Low","10","R_6JuEyEhcYhcn6CJ",25,56,37,84,7,84
"Heights","Low","10","R_6YHPRLZbi0v4uFH",38,19,40,98,1,62
"Heights","Low","10","R_7WocpUvgaPDHFv3",3,4,2,65,0,75
"Heights","Low","10","R_8BOLxMr4TTHGfN7",45,60,38,67,30,72
"Heights","Low","10","R_8ozpB3TIzLEXmHn",0,10,90,85,0,100
"Heights","Low","10","R_9YtH8lMKh1rch2N",10,6,0,64,0,69
"Heights","Low","10","R_AEQxmOtQGvgUrW9",0,0,28,77,0,87
"Heights","Low","10","R_b8A9RtViu49ZnP3",5,10,65,65,0,83
"Heights","Low","10","R_bJK9isWmb2dn6ff",73,100,35,38,77,71
"Heights","Low","10","R_CgMvyD5uFPvj4pb",0,0,0,100,0,100
"Heights","Low","10","R_cNHhzTpstbD1Udj",0,0,100,100,0,100
"Heights","Low","10","R_DHtsKLOLGFeOOGZ",85,80,86,94,79,76
"Heights","Low","10","R_e9VF8WhgFofgYIp",21,15,97,94,0,86
"Heights","Low","10","R_NXbrPS3Do0T1Trj",56,55,10,100,0,100
"Heights","Low","10","R_rqDsdBHMfxuikxz",20,20,19,92,0,90
"Heights","Low","10","R_s7gcFmTYtepPNSh",51,51,100,100,0,100
"Heights","Low","10","R_sI177MRgUJ52g25",85,87,83,87,82,89
"Heights","Low","10","R_svwsgFOFeQboFON",21,64,77,91,11,85
"Heights","Low","10","R_T7NZSFr9ZfOtmJb",69,98,37,36,29,77
"Heights","Low","10","R_ULXwWPGTqiwddfP",34,70,51,76,2,100
"Heights","Low","10","R_UMuLNjEdxN5ICC5",73,76,14,35,2,62
"Heights","Low","10","R_UsxSSin119cHcFX",72,95,0,68,0,100
"Heights","Low","10","R_UtoAGqYJVRo3syJ",9,5,31,81,2,88
"Heights","Low","10","R_wMYUZICEHbTyW77",96,88,78,87,83,95
"Heights","Low","10","R_wXfIAEliwNsDJ5f",10,0,100,100,10,100
"Heights","Low","10","R_XhrtBks2UvlyHdL",40,59,9,82,0,81
"Heights","Low","10","R_XMsSebbtCpFHPLr",80,81,70,69,4,85
"Heights","Low","10","R_Xudqt6XHJ1T7i5b",93,99,14,8,29,76
"Heights","Low","11","R_10MYFMFzGFKy2HW",9,11,33,100,9,55
"Heights","Low","11","R_10qJKyNZ3o2Dkq3",0,10,100,100,0,50
"Heights","Low","11","R_12lqI0WF5dxXpia",36,29,100,100,67,36
"Heights","Low","11","R_1BQKHtN9VN9z5tG",58,87,74,88,37,71
"Heights","Low","11","R_1CHHRNA4rxJNfim",5,14,24,47,9,51
"Heights","Low","11","R_1DuIwC2AbhKpfvM",49,59,40,54,35,51
"Heights","Low","11","R_1f79gazvFUdCLWI",15,15,20,70,5,50
"Heights","Low","11","R_1fd5BtFtMNBMzQF",0,12,81,79,22,87
"Heights","Low","11","R_1feM36N4ez9RwgK",91,83,94,88,85,85
"Heights","Low","11","R_1FfRryTC8KAv9Gp",100,100,2,21,4,71
"Heights","Low","11","R_1gHHXhqbcvENyR3",47,51,10,2,24,51
"Heights","Low","11","R_1gIRNfqsNEFlFWp",28,9,24,100,17,69
"Heights","Low","11","R_1hW0wX7WUR6PSCn",40,20,40,42,29,51
"Heights","Low","11","R_1I5eBOYD9VDpTsK",1,0,26,65,18,40
"Heights","Low","11","R_1IQScNjM3elksde",0,0,60,50,40,30
"Heights","Low","11","R_1jTVJTNs9FEBAep",24,21,55,57,11,57
"Heights","Low","11","R_1Lhhw0Ksgdf7ojF",10,20,24,81,24,39
"Heights","Low","11","R_1LnbufHBcXFWAVd",0,0,70,85,0,65
"Heights","Low","11","R_1LXKjFBLLHyvA5i",30,64,73,70,70,16
"Heights","Low","11","R_1mCvKEpVGMmHeyq",10,10,60,80,10,65
"Heights","Low","11","R_1oiKn1VO3ws5Abk",83,95,59,65,72,78
"Heights","Low","11","R_1OIWrOWKdVRbBb6",35,5,30,20,0,50
"Heights","Low","11","R_1OJi1DP1O3bZbbC",80,78,0,0,0,0
"Heights","Low","11","R_1OVvVsQ51Emxl3d",14,44,59,93,23,53
