"video_cats","video_intense","video_num","Subject","how_aroused","how_fearful","how_pleasant","how_present_distant"
"Spider","High","30","R_21teA0iKhSVzP7n",6,5,1,7
"Spider","High","30","R_22obeeOw4NH8Htf",3,2,3,6
"Spider","High","30","R_23eHB3ku86oKY7E",1,1,5,4
"Spider","High","30","R_24AHi36C1tDKRDY",6,6,2,6
"Spider","High","30","R_24jFPux1Ro8lIvm",7,7,1,7
"Spider","High","30","R_24kfeQ80ukvZv2y",5,3,3,5
"Spider","High","30","R_25LylmU2vMkw8hu",7,7,1,7
"Spider","High","30","R_25WScvehCh4Uji5",3,1,4,3
"Spider","High","30","R_27OJMmyphe1MPJ9",2,1,4,1
"Spider","High","30","R_27QNj5g70puzChi",6,6,1,6
"Spider","High","30","R_2aDoktnWlgQzDLD",5,5,2,6
"Spider","High","30","R_2af7wuavAJCwAuX",4,1,5,2
"Spider","High","30","R_2AKgXpCPM3DhbWA",4,5,2,5
"Spider","High","30","R_2alamzgEQ6HfEBZ",1,3,1,2
"Spider","High","30","R_2arUSyyZ6Su5zIz",5,7,1,7
"Spider","High","30","R_2bN5UY9UkQoZbPR",1,5,1,5
"Spider","High","30","R_2cjdC0KDNDXzfMg",3,1,4,5
"Spider","High","30","R_2CTF6DYoxo4qp7q",3,3,3,3
"Spider","High","30","R_2EiMriXOE5s1mS9",2,3,3,5
"Spider","High","30","R_2eXAAkEkr0NTtNv",1,1,4,4
"Spider","High","30","R_2OVGSoMSQYDJbeP",7,7,1,7
"Spider","High","30","R_2q4VqWiiCFWajt7",3,2,4,4
"Spider","High","30","R_2QFc9So8uqx7zrt",1,1,4,4
"Spider","High","30","R_2qfRlihaJGKVcaE",3,2,3,6
"Spider","High","30","R_2QlM2cDlNgClEmO",7,7,1,7
"Spider","High","30","R_2qxbXHtlB6qnRoG",7,7,1,7
"Spider","High","30","R_2rHfbD6ikCVgDGH",5,4,4,5
"Spider","High","30","R_2sRYsPQ3NsfMbYg",5,5,3,7
"Spider","High","30","R_2SvmRVhhPSB6SVm",6,6,1,5
"Spider","High","30","R_2tzj1YW66bkKb4m",5,3,2,6
"Spider","High","30","R_2uDqycEYtFxtzCy",4,2,2,2
"Spider","High","30","R_2uO32vZC8Fm6SX9",3,5,3,3
"Spider","High","30","R_2usUVsDp0hI7J1T",7,6,1,6
"Spider","High","30","R_2UWcqZdUPtP72Jk",7,6,1,7
"Spider","High","30","R_2VaVNcQVsiiA9iM",5,4,2,5
"Spider","High","30","R_2VBDEEysrjSJmbH",5,4,1,5
"Spider","High","30","R_2vc51ODstmx0ZSu",6,6,2,6
"Spider","High","30","R_2VjA9TyvLo7kaJ4",4,1,1,7
"Spider","High","30","R_2VmDZQcjOmO2svq",4,5,3,5
"Spider","High","30","R_2wFg9AcQrCu55Sp",1,6,1,5
"Spider","High","30","R_2wNc2mET4n9rGZP",6,6,1,7
"Spider","High","30","R_2WUxRCE94Rnvpbn",4,5,3,2
"Spider","High","30","R_2WZ1HeLze5u5OxP",1,1,3,3
"Spider","High","30","R_2YQdOxrw5qsM48s",7,7,1,4
"Spider","High","30","R_2YqUeVF4AoW9MvB",5,5,3,5
"Spider","High","30","R_2YXqTMKyhy5RBYR",2,4,1,4
"Spider","High","30","R_2z7q1EkCiBzJZ5e",5,5,4,2
"Spider","High","30","R_2zdxiXgY3GkN1sK",3,1,4,4
"Spider","High","30","R_2zdypco37CT9Pr3",2,1,4,3
"Spider","High","30","R_2zIy1c7smtu4An5",2,2,1,2
"Spider","High","30","R_2ZKYsxFJUzWzQzU",1,1,4,1
"Spider","High","30","R_305ItLpTNsERowr",6,6,1,6
"Spider","High","30","R_308fAGXAjvPsvTI",6,6,1,7
"Spider","High","30","R_31QMaLLICfNqbPe",3,7,1,3
"Spider","High","30","R_31YFNJrXl5tw9hx",6,5,1,7
"Spider","High","30","R_33rP9NEIgg90lY8",1,1,2,2
"Spider","High","30","R_3CN3v70gw3Es9oA",7,7,1,7
"Spider","High","30","R_3dX4NtfVHJQLcq4",2,1,3,5
"Spider","High","30","R_3e8Gko0Kv1qSXSL",5,3,2,6
"Spider","High","30","R_3EakufORNoswZxY",3,3,2,4
"Spider","High","30","R_3Eo19xBdodh5BNW",1,1,4,5
"Spider","High","30","R_3EQC0CHAK7OFgFx",6,6,2,6
"Spider","High","30","R_3esQpQ4iuLpdZP4",2,1,4,2
"Spider","High","30","R_3fiKSfwprnbbZVY",6,5,3,5
"Spider","High","30","R_3fTvhseqy5iLar9",5,5,1,5
"Spider","High","30","R_3HzPWTTaGI6vOZj",7,7,1,7
"Spider","High","30","R_3iBZlz1UfBe7Rt4",4,6,2,6
"Spider","High","30","R_3iPBNS4kQ3kfklP",7,7,1,7
"Spider","High","30","R_3Iz85vApvmtC7W9",3,3,2,2
"Spider","High","30","R_3JeccEQZIMqVvoQ",4,4,3,5
"Spider","High","30","R_3jfb7IFXpunnHQ5",4,4,2,5
"Spider","High","30","R_3JJX2QNr3kHHl00",1,5,6,1
"Spider","High","30","R_3jZnIC2F8kbe7Fq",5,7,1,6
"Spider","High","30","R_3k26oKoDIybCKJ6",6,5,1,5
"Spider","High","30","R_3kH9ieEExeYqQQx",2,1,3,4
"Spider","High","30","R_3kijHRU5RXB5dwy",6,7,1,7
"Spider","High","30","R_3kN2XJMRe18Oa9H",5,5,2,5
"Spider","High","30","R_3KpH07rqM0125YP",1,1,4,1
"Spider","High","30","R_3LihcqxHfIfqYMB",4,4,3,5
"Spider","High","30","R_3m9aTnIUqsa9E6W",5,6,1,6
"Spider","High","30","R_3MaOtMe5DfFYsys",5,4,2,5
"Spider","High","30","R_3MLjBNIXIXTFOSn",1,1,4,1
"Spider","High","30","R_3n3oQ1sHVCGZJhk",1,5,2,4
"Spider","High","30","R_3NCbXNAgTCITqgs",1,1,4,5
"Spider","High","30","R_3nee6iFBgYTiFvA",7,3,1,6
"Spider","High","30","R_3nphJhOpYSgX1Rd",6,6,1,7
"Spider","High","30","R_3O1zia7dB2MSGQ1",5,5,1,7
"Spider","High","30","R_3p57s8wWBDXOWW0",6,5,2,5
"Spider","High","30","R_3p57uX9D9NmdMxu",7,6,1,5
"Spider","High","30","R_3PAdZukqJzvYg1U",1,1,4,4
"Spider","High","30","R_3PgGbWzZv82rKcj",2,5,1,5
"Spider","High","30","R_3PiT9o1eAbb45ry",1,1,4,3
"Spider","High","30","R_3PvrWnQpRsMHjvh",1,6,1,6
"Spider","High","30","R_3qHxUqJ2KkOfHAu",6,6,1,7
"Spider","High","30","R_3qsP39qBMQF8DNy",3,4,1,7
"Spider","High","30","R_3qvBRmWKUyBqJMX",5,3,3,5
"Spider","High","30","R_3s4GwzWJliZy7bk",2,3,4,3
"Spider","High","30","R_3s7F7MDpER2HckU",4,2,1,5
"Spider","High","30","R_3smqNeDRxVs5Fwz",5,5,1,4
"Spider","High","30","R_3svMUmnXgfdyq4V",6,2,3,5
"Spider","High","30","R_55cw6PG2lmXZMlP",3,4,2,2
"Spider","High","30","R_5zoLhofyHnPlirn",1,1,4,1
"Spider","High","30","R_6G1wWsstEjM1isF",4,2,4,6
"Spider","High","30","R_6MqjOV3SyUV575n",5,4,2,6
"Spider","High","30","R_8k278Iji5UZaGwF",1,1,2,2
"Spider","High","30","R_9B4REuFFfjrDJSN",7,7,1,7
"Spider","High","30","R_9KNNOgqWsedvUm5",4,5,1,5
"Spider","High","30","R_9MpP6jL8fbY9XiN",1,1,4,3
"Spider","High","30","R_A10vSJbbn9AEKPv",7,7,1,6
"Spider","High","30","R_a3FdPK6jmiTLoSB",6,5,1,6
"Spider","High","30","R_A6w2nJMvpZM9ahP",6,6,1,6
"Spider","High","30","R_A6zWt8C78EJco8h",1,2,4,4
"Spider","High","30","R_AdliR4DkBxZOQSd",6,6,2,6
"Spider","High","30","R_AO5DiOp7eBsA50Z",4,4,3,4
"Spider","High","30","R_bOT4UjYNW1SFosN",3,3,2,5
"Spider","High","30","R_bpckZJOF00rfj5n",3,3,2,2
"Spider","High","30","R_bvE7mA29JbiFeg1",6,7,1,5
"Spider","High","30","R_bxEn0tgUAyPybCh",4,3,2,4
"Spider","High","30","R_C98VjxdSDzxm1PP",7,6,1,6
"Spider","High","30","R_cSGFpisvg3Lt4JP",4,4,3,7
"Spider","High","30","R_db4aG8cjPAbqlyx",5,6,1,7
"Spider","High","30","R_engyRILxkKUj4eR",1,1,4,7
"Spider","High","30","R_ePeqcssZ381hLIB",7,7,1,7
"Spider","High","30","R_eyvoSYoLrurpcA1",6,6,1,6
"Spider","High","30","R_Od4keDsH3ZQZsc1",7,5,5,7
"Spider","High","30","R_ONGtbFrygHo3EaZ",6,5,1,6
"Spider","High","30","R_OvdtH0BhKbbq5nH",5,5,2,5
"Spider","High","30","R_PAH4rmCF2fLYnEl",1,2,4,5
"Spider","High","30","R_pgYFD4xopMcwhNL",5,6,2,3
"Spider","High","30","R_PIe7UuZex8xBzUd",3,4,1,1
"Spider","High","30","R_Q67uqHeuwohxWi5",1,1,1,5
"Spider","High","30","R_qyDSetAMKsEPeWB",5,5,3,5
"Spider","High","30","R_r9cy6QzHwRJcC1H",4,4,3,7
"Spider","High","30","R_Rav1EemBwbRzMpH",4,4,2,3
"Spider","High","30","R_SHJFxF8ELygiIff",4,5,1,5
"Spider","High","30","R_T0GdQv1WSQK1lpn",4,2,3,5
"Spider","High","30","R_tGJHD6mRW233aKJ",7,7,1,7
"Spider","High","30","R_U9GAnoZgsiR34WZ",5,5,1,7
"Spider","High","30","R_ugY6q1W7HTfGOLD",5,7,1,7
"Spider","High","30","R_ut43dfTcsWbcrfP",1,6,1,7
"Spider","High","30","R_V3iPvWRdwTmxYyJ",6,6,1,6
"Spider","High","30","R_vkxo5gs6KMMuxWN",4,5,4,5
"Spider","High","30","R_vPIYy1VzKd1TZ6N",6,5,1,6
"Spider","High","30","R_We9eRIzRDAZ3Elz",5,3,3,6
"Spider","High","30","R_xEoU0dv89ZMyPsJ",5,4,1,5
"Spider","High","30","R_XG3Wqt7gORf1m0N",7,7,1,5
"Spider","High","30","R_z07IhJqI66Lr2Pn",1,1,4,4
"Spider","High","30","R_ZahwvNyDxFOJ5AJ",5,5,2,5
"Spider","High","30","R_ZHP1LqimCNldWtr",1,1,4,4
"Spider","Low","31","R_02hovykUguDYNvX",5,4,3,5
"Spider","Low","31","R_07LWbSNN2LeacH7",1,1,4,2
"Spider","Low","31","R_0D3jz5vAZzHLlRf",5,5,3,7
"Spider","Low","31","R_0U7Lx46Ea7gH93H",6,7,1,5
"Spider","Low","31","R_10PMBlLxTrAn3La",6,6,2,5
"Spider","Low","31","R_12tikKz34x8g6no",3,4,3,5
"Spider","Low","31","R_1C6Yob8vtleTMVa",1,1,4,1
"Spider","Low","31","R_1Cl5O6CqdXvL4uQ",1,1,4,6
"Spider","Low","31","R_1db1tMBEEHcORzc",7,5,1,7
"Spider","Low","31","R_1dGPDAkjnInPvLv",2,2,4,3
"Spider","Low","31","R_1dhQLdeO2c59N63",3,5,1,5
"Spider","Low","31","R_1dL9aI0w8MzcXar",3,4,3,4
"Spider","Low","31","R_1DUppTsWbo3CX2H",1,1,4,7
"Spider","Low","31","R_1eFffdFHvefh6Xy",1,1,4,1
"Spider","Low","31","R_1Ehc8q8iyqKG8ns",7,4,7,4
"Spider","Low","31","R_1eQbKcCudmqEyKP",1,1,4,4
"Spider","Low","31","R_1g8BMqTUhQHVe1N",6,5,2,6
"Spider","Low","31","R_1gbgwAmly9SYuUJ",1,1,4,5
"Spider","Low","31","R_1GBsFuA3ZVcPRWe",2,2,4,4
"Spider","Low","31","R_1GDI4erSIx7VG4a",3,3,2,5
"Spider","Low","31","R_1gMDGZAGteVx7jy",6,3,1,1
"Spider","Low","31","R_1gSjyaJPHI8KVez",1,1,4,4
"Spider","Low","31","R_1GTYk1ZyrXpa1du",2,2,3,2
"Spider","Low","31","R_1GVRcZcNViwhY00",3,1,3,5
"Spider","Low","31","R_1H16OHLkn1F958t",1,4,4,4
"Spider","Low","31","R_1IcKUlJ5I6gvH74",6,6,3,5
"Spider","Low","31","R_1j9swkI23ULWb79",1,2,3,2
"Spider","Low","31","R_1jj544KSRmDnn1e",2,2,3,2
"Spider","Low","31","R_1JJIiXozQxILD1w",3,2,3,5
"Spider","Low","31","R_1jkWw27Jo9Javir",1,1,4,1
"Spider","Low","31","R_1kYwzlUTUo6LDcl",2,1,4,4
"Spider","Low","31","R_1Lnj9cPvmtTXqVB",3,4,3,4
"Spider","Low","31","R_1LUJLwh9qDrA5Y7",1,1,3,3
"Spider","Low","31","R_1LXWKY7izS3P2II",1,4,3,4
"Spider","Low","31","R_1mdTD3aVSC7uDMd",1,1,3,6
"Spider","Low","31","R_1mOE5AIdk87Kh7U",7,7,1,6
"Spider","Low","31","R_1MWhLlfgDbuWsva",6,5,2,5
"Spider","Low","31","R_1mXdBon4pwRQsXB",4,5,2,6
"Spider","Low","31","R_1NCCj6Nz27k5yP8",1,1,4,4
"Spider","Low","31","R_1nU4CABEilUuhea",1,1,4,1
"Spider","Low","31","R_1OI8hNAeEaHPPsW",1,1,2,5
"Spider","Low","31","R_1OvqYMyxuFyHRyE",2,2,3,6
"Spider","Low","31","R_1pDrHHJ48cBmanv",3,3,3,4
"Spider","Low","31","R_1pRnuiyols8PW6d",2,2,2,2
"Spider","Low","31","R_1PT4VMXzyu9X4vk",2,1,4,4
"Spider","Low","31","R_1pW1nozXPce7B2K",4,3,3,6
"Spider","Low","31","R_1pZ2DYf9U47F1D8",1,1,4,4
"Spider","Low","31","R_1qaieaKdF5EmRiY",1,1,3,1
"Spider","Low","31","R_1qVaC4D1KbxmCQY",5,6,2,5
"Spider","Low","31","R_1rjrBKLKM9db7WK",5,5,2,3
"Spider","Low","31","R_1rqO7j4Xmu87K6Y",2,3,4,5
"Spider","Low","31","R_20ZnUh7tdcBeNeE",3,3,2,3
"Spider","Low","31","R_21ALhxbLBCibvkH",1,1,4,5
"Spider","Low","31","R_21teA0iKhSVzP7n",1,1,3,3
"Spider","Low","31","R_22obeeOw4NH8Htf",1,1,4,4
"Spider","Low","31","R_23eHB3ku86oKY7E",1,1,4,4
"Spider","Low","31","R_24AHi36C1tDKRDY",2,2,4,4
"Spider","Low","31","R_24jFPux1Ro8lIvm",5,5,1,7
"Spider","Low","31","R_24kfeQ80ukvZv2y",4,2,2,4
"Spider","Low","31","R_25LylmU2vMkw8hu",7,7,1,7
"Spider","Low","31","R_25WScvehCh4Uji5",1,2,3,5
"Spider","Low","31","R_27OJMmyphe1MPJ9",1,1,4,1
"Spider","Low","31","R_27QNj5g70puzChi",2,2,4,2
"Spider","Low","31","R_2aDoktnWlgQzDLD",4,4,3,5
"Spider","Low","31","R_2af7wuavAJCwAuX",3,1,4,2
"Spider","Low","31","R_2AKgXpCPM3DhbWA",4,4,1,5
"Spider","Low","31","R_2alamzgEQ6HfEBZ",1,2,2,2
"Spider","Low","31","R_2arUSyyZ6Su5zIz",2,1,4,4
"Spider","Low","31","R_2bN5UY9UkQoZbPR",1,1,1,5
"Spider","Low","31","R_2cjdC0KDNDXzfMg",1,1,4,2
"Spider","Low","31","R_2CTF6DYoxo4qp7q",1,1,4,3
"Spider","Low","31","R_2EiMriXOE5s1mS9",2,3,3,5
"Spider","Low","31","R_2eXAAkEkr0NTtNv",1,1,4,4
"Spider","Low","31","R_2OVGSoMSQYDJbeP",5,6,2,7
"Spider","Low","31","R_2q4VqWiiCFWajt7",2,2,4,5
"Spider","Low","31","R_2QFc9So8uqx7zrt",1,1,4,4
"Spider","Low","31","R_2qfRlihaJGKVcaE",3,3,3,6
"Spider","Low","31","R_2QlM2cDlNgClEmO",3,2,4,3
"Spider","Low","31","R_2qxbXHtlB6qnRoG",2,2,3,4
"Spider","Low","31","R_2rHfbD6ikCVgDGH",2,2,4,4
"Spider","Low","31","R_2sRYsPQ3NsfMbYg",3,2,2,6
"Spider","Low","31","R_2SvmRVhhPSB6SVm",4,4,2,4
"Spider","Low","31","R_2tzj1YW66bkKb4m",3,2,4,5
"Spider","Low","31","R_2uDqycEYtFxtzCy",1,1,4,2
"Spider","Low","31","R_2uO32vZC8Fm6SX9",2,3,3,3
"Spider","Low","31","R_2usUVsDp0hI7J1T",2,3,1,3
"Spider","Low","31","R_2UWcqZdUPtP72Jk",6,6,1,6
"Spider","Low","31","R_2VaVNcQVsiiA9iM",3,1,3,4
"Spider","Low","31","R_2VBDEEysrjSJmbH",4,2,3,3
"Spider","Low","31","R_2vc51ODstmx0ZSu",1,1,4,1
"Spider","Low","31","R_2VjA9TyvLo7kaJ4",1,1,1,4
"Spider","Low","31","R_2VmDZQcjOmO2svq",7,5,6,5
"Spider","Low","31","R_2wFg9AcQrCu55Sp",1,2,1,4
"Spider","Low","31","R_2wNc2mET4n9rGZP",4,5,1,5
"Spider","Low","31","R_2WUxRCE94Rnvpbn",3,3,3,3
"Spider","Low","31","R_2WZ1HeLze5u5OxP",1,1,4,1
"Spider","Low","31","R_2YQdOxrw5qsM48s",7,7,1,4
"Spider","Low","31","R_2YqUeVF4AoW9MvB",4,3,3,4
"Spider","Low","31","R_2YXqTMKyhy5RBYR",1,2,4,4
"Spider","Low","31","R_2z7q1EkCiBzJZ5e",1,1,4,4
"Spider","Low","31","R_2zdxiXgY3GkN1sK",3,2,4,3
"Spider","Low","31","R_2zdypco37CT9Pr3",3,1,3,3
"Spider","Low","31","R_2zIy1c7smtu4An5",2,2,2,2
"Spider","Low","31","R_2ZKYsxFJUzWzQzU",1,1,4,1
"Spider","Low","31","R_305ItLpTNsERowr",4,4,1,1
"Spider","Low","31","R_308fAGXAjvPsvTI",6,6,1,6
"Spider","Low","31","R_31QMaLLICfNqbPe",1,2,2,1
"Spider","Low","31","R_31YFNJrXl5tw9hx",1,1,4,6
"Spider","Low","31","R_33rP9NEIgg90lY8",1,1,4,2
"Spider","Low","31","R_3CN3v70gw3Es9oA",7,7,1,7
"Spider","Low","31","R_3dX4NtfVHJQLcq4",2,1,3,6
"Spider","Low","31","R_3e8Gko0Kv1qSXSL",2,1,5,5
"Spider","Low","31","R_3EakufORNoswZxY",2,2,2,4
"Spider","Low","31","R_3Eo19xBdodh5BNW",1,1,4,2
"Spider","Low","31","R_3EQC0CHAK7OFgFx",4,5,3,5
"Spider","Low","31","R_3esQpQ4iuLpdZP4",2,1,4,3
"Spider","Low","31","R_3fiKSfwprnbbZVY",2,1,4,3
"Spider","Low","31","R_3fTvhseqy5iLar9",2,3,2,3
"Spider","Low","31","R_3HzPWTTaGI6vOZj",2,2,3,4
"Spider","Low","31","R_3iBZlz1UfBe7Rt4",4,3,3,5
"Spider","Low","31","R_3iPBNS4kQ3kfklP",3,3,2,4
"Spider","Low","31","R_3Iz85vApvmtC7W9",2,1,2,3
"Spider","Low","31","R_3JeccEQZIMqVvoQ",2,3,3,5
"Spider","Low","31","R_3jfb7IFXpunnHQ5",3,3,3,4
"Spider","Low","31","R_3JJX2QNr3kHHl00",4,1,4,4
"Spider","Low","31","R_3jZnIC2F8kbe7Fq",5,6,1,5
"Spider","Low","31","R_3k26oKoDIybCKJ6",4,3,3,6
"Spider","Low","31","R_3kH9ieEExeYqQQx",1,1,4,4
"Spider","Low","31","R_3kijHRU5RXB5dwy",2,2,2,3
"Spider","Low","31","R_3kN2XJMRe18Oa9H",6,5,1,6
"Spider","Low","31","R_3KpH07rqM0125YP",1,1,4,1
"Spider","Low","31","R_3LihcqxHfIfqYMB",2,3,3,5
"Spider","Low","31","R_3m9aTnIUqsa9E6W",1,4,1,4
"Spider","Low","31","R_3MaOtMe5DfFYsys",3,2,2,5
"Spider","Low","31","R_3MLjBNIXIXTFOSn",1,1,4,1
"Spider","Low","31","R_3n3oQ1sHVCGZJhk",4,1,4,2
"Spider","Low","31","R_3NCbXNAgTCITqgs",2,1,4,5
"Spider","Low","31","R_3nee6iFBgYTiFvA",4,1,3,3
"Spider","Low","31","R_3nphJhOpYSgX1Rd",4,5,2,5
"Spider","Low","31","R_3O1zia7dB2MSGQ1",3,3,3,5
"Spider","Low","31","R_3p57s8wWBDXOWW0",2,1,5,2
"Spider","Low","31","R_3p57uX9D9NmdMxu",6,5,1,4
"Spider","Low","31","R_3PAdZukqJzvYg1U",1,1,4,4
"Spider","Low","31","R_3PgGbWzZv82rKcj",1,1,3,5
"Spider","Low","31","R_3PiT9o1eAbb45ry",1,1,4,5
"Spider","Low","31","R_3PvrWnQpRsMHjvh",1,5,2,6
"Spider","Low","31","R_3qHxUqJ2KkOfHAu",4,5,3,3
"Spider","Low","31","R_3qsP39qBMQF8DNy",2,2,4,3
"Spider","Low","31","R_3qvBRmWKUyBqJMX",3,2,3,5
"Spider","Low","31","R_3s4GwzWJliZy7bk",2,1,4,3
"Spider","Low","31","R_3s7F7MDpER2HckU",2,1,2,5
"Spider","Low","31","R_3smqNeDRxVs5Fwz",1,1,1,3
"Spider","Low","31","R_3svMUmnXgfdyq4V",7,4,3,6
"Spider","Low","31","R_55cw6PG2lmXZMlP",3,2,3,2
"Spider","Low","31","R_5zoLhofyHnPlirn",1,1,4,1
"Spider","Low","31","R_6G1wWsstEjM1isF",4,2,4,6
"Spider","Low","31","R_6MqjOV3SyUV575n",5,4,2,5
"Spider","Low","31","R_8k278Iji5UZaGwF",1,1,2,2
"Spider","Low","31","R_9B4REuFFfjrDJSN",1,1,5,2
"Spider","Low","31","R_9KNNOgqWsedvUm5",3,3,3,5
"Spider","Low","31","R_9MpP6jL8fbY9XiN",1,1,3,4
"Spider","Low","31","R_A10vSJbbn9AEKPv",1,1,1,5
"Spider","Low","31","R_a3FdPK6jmiTLoSB",3,4,1,3
"Spider","Low","31","R_A6w2nJMvpZM9ahP",5,6,2,6
"Spider","Low","31","R_A6zWt8C78EJco8h",1,1,4,4
"Spider","Low","31","R_AdliR4DkBxZOQSd",4,4,3,5
"Spider","Low","31","R_AO5DiOp7eBsA50Z",3,2,4,3
"Spider","Low","31","R_bOT4UjYNW1SFosN",2,2,4,4
"Spider","Low","31","R_bpckZJOF00rfj5n",2,2,3,2
"Spider","Low","31","R_bvE7mA29JbiFeg1",5,5,1,4
"Spider","Low","31","R_bxEn0tgUAyPybCh",3,2,2,3
"Spider","Low","31","R_C98VjxdSDzxm1PP",5,3,1,5
"Spider","Low","31","R_cSGFpisvg3Lt4JP",2,2,4,4
"Spider","Low","31","R_db4aG8cjPAbqlyx",3,2,4,4
"Spider","Low","31","R_engyRILxkKUj4eR",1,1,4,1
"Spider","Low","31","R_ePeqcssZ381hLIB",7,7,1,7
"Spider","Low","31","R_eyvoSYoLrurpcA1",6,3,1,3
"Spider","Low","31","R_Od4keDsH3ZQZsc1",5,2,5,7
"Spider","Low","31","R_ONGtbFrygHo3EaZ",5,6,1,6
"Spider","Low","31","R_OvdtH0BhKbbq5nH",2,2,3,5
"Spider","Low","31","R_PAH4rmCF2fLYnEl",4,2,4,3
"Spider","Low","31","R_pgYFD4xopMcwhNL",4,3,2,5
"Spider","Low","31","R_PIe7UuZex8xBzUd",1,1,4,4
"Spider","Low","31","R_Q67uqHeuwohxWi5",1,1,3,5
"Spider","Low","31","R_qyDSetAMKsEPeWB",4,3,5,3
"Spider","Low","31","R_r9cy6QzHwRJcC1H",2,2,4,5
"Spider","Low","31","R_Rav1EemBwbRzMpH",1,1,4,4
"Spider","Low","31","R_SHJFxF8ELygiIff",4,3,3,2
"Spider","Low","31","R_T0GdQv1WSQK1lpn",2,1,4,7
"Spider","Low","31","R_tGJHD6mRW233aKJ",7,7,1,7
"Spider","Low","31","R_U9GAnoZgsiR34WZ",1,1,5,1
"Spider","Low","31","R_ugY6q1W7HTfGOLD",1,1,4,4
"Spider","Low","31","R_ut43dfTcsWbcrfP",1,4,3,1
"Spider","Low","31","R_V3iPvWRdwTmxYyJ",3,4,3,5
"Spider","Low","31","R_vkxo5gs6KMMuxWN",4,4,4,3
"Spider","Low","31","R_vPIYy1VzKd1TZ6N",2,1,4,6
"Spider","Low","31","R_We9eRIzRDAZ3Elz",1,1,4,1
"Spider","Low","31","R_xEoU0dv89ZMyPsJ",4,3,1,5
"Spider","Low","31","R_XG3Wqt7gORf1m0N",2,2,3,1
"Spider","Low","31","R_z07IhJqI66Lr2Pn",1,1,4,4
"Spider","Low","31","R_ZahwvNyDxFOJ5AJ",4,2,3,3
"Spider","Low","31","R_ZHP1LqimCNldWtr",1,1,4,4
"Spider","Low","32","R_02hovykUguDYNvX",5,1,7,6
"Spider","Low","32","R_07LWbSNN2LeacH7",1,1,4,1
"Spider","Low","32","R_0D3jz5vAZzHLlRf",7,7,1,7
"Spider","Low","32","R_0U7Lx46Ea7gH93H",7,7,1,6
"Spider","Low","32","R_10PMBlLxTrAn3La",5,3,2,5
"Spider","Low","32","R_12tikKz34x8g6no",5,4,4,5
"Spider","Low","32","R_1C6Yob8vtleTMVa",2,1,5,1
"Spider","Low","32","R_1Cl5O6CqdXvL4uQ",2,1,5,1
"Spider","Low","32","R_1db1tMBEEHcORzc",7,6,1,7
"Spider","Low","32","R_1dGPDAkjnInPvLv",3,2,5,2
"Spider","Low","32","R_1dhQLdeO2c59N63",1,5,1,6
"Spider","Low","32","R_1dL9aI0w8MzcXar",5,3,6,7
"Spider","Low","32","R_1DUppTsWbo3CX2H",2,1,3,4
"Spider","Low","32","R_1eFffdFHvefh6Xy",1,1,3,1
"Spider","Low","32","R_1Ehc8q8iyqKG8ns",2,6,1,6
"Spider","Low","32","R_1eQbKcCudmqEyKP",1,1,4,4
"Spider","Low","32","R_1g8BMqTUhQHVe1N",7,7,1,7
"Spider","Low","32","R_1gbgwAmly9SYuUJ",2,3,2,4
"Spider","Low","32","R_1GBsFuA3ZVcPRWe",5,4,3,4
"Spider","Low","32","R_1GDI4erSIx7VG4a",2,3,4,4
"Spider","Low","32","R_1gMDGZAGteVx7jy",5,5,6,2
"Spider","Low","32","R_1gSjyaJPHI8KVez",1,1,4,4
"Spider","Low","32","R_1GTYk1ZyrXpa1du",3,3,2,4
"Spider","Low","32","R_1GVRcZcNViwhY00",4,2,3,4
"Spider","Low","32","R_1H16OHLkn1F958t",1,4,4,4
"Spider","Low","32","R_1IcKUlJ5I6gvH74",6,6,2,5
"Spider","Low","32","R_1j9swkI23ULWb79",3,4,2,6
"Spider","Low","32","R_1jj544KSRmDnn1e",1,1,6,2
"Spider","Low","32","R_1JJIiXozQxILD1w",4,3,3,5
"Spider","Low","32","R_1jkWw27Jo9Javir",4,5,1,4
"Spider","Low","32","R_1kYwzlUTUo6LDcl",1,2,5,4
"Spider","Low","32","R_1Lnj9cPvmtTXqVB",5,1,5,1
"Spider","Low","32","R_1LUJLwh9qDrA5Y7",1,1,4,1
"Spider","Low","32","R_1LXWKY7izS3P2II",1,3,4,4
"Spider","Low","32","R_1mdTD3aVSC7uDMd",1,1,4,1
"Spider","Low","32","R_1mOE5AIdk87Kh7U",7,7,1,5
"Spider","Low","32","R_1MWhLlfgDbuWsva",5,6,2,6
"Spider","Low","32","R_1mXdBon4pwRQsXB",5,4,2,6
"Spider","Low","32","R_1NCCj6Nz27k5yP8",1,1,4,4
"Spider","Low","32","R_1nU4CABEilUuhea",4,1,6,1
"Spider","Low","32","R_1OI8hNAeEaHPPsW",1,1,4,6
"Spider","Low","32","R_1OvqYMyxuFyHRyE",2,1,6,7
"Spider","Low","32","R_1pDrHHJ48cBmanv",4,4,4,4
"Spider","Low","32","R_1pRnuiyols8PW6d",2,2,3,2
"Spider","Low","32","R_1PT4VMXzyu9X4vk",2,1,4,5
"Spider","Low","32","R_1pW1nozXPce7B2K",3,2,3,2
"Spider","Low","32","R_1pZ2DYf9U47F1D8",3,1,4,4
"Spider","Low","32","R_1qaieaKdF5EmRiY",1,1,3,1
"Spider","Low","32","R_1qVaC4D1KbxmCQY",5,5,3,4
